Unique.Plant.YR.ID,Unique.Plant.ID,Year,Row.ID,Species,ID,Leaf.Sample,Unique.Sample.ID,Leaf.wet.mass.g,Leaf.dry.mass.g,Leaf.thickness.mm,Image.ID,Leaf.area.mm2,Sample.Date,Bud_Num,Flower_Num,FL_2_dia,Total_Inflor_Height_cm,Fruit_Num,Infor_Culm_Num,TOTAL_Reproduction,Phen_Score.y,Seed_mass_g.x,Height.cm.y,Width.long.cm.y,Width.90.cm.y,Num.Stem_repo_Culm.y,Herb_Score.y,Above.wet.biomass.g,Below.wet.biomass.g,Root.depth.cm,Root.lateral.cm,Above.dry.biomass.g,Below.dry.biomass.g,stem.1.dia.1.mm,stem.1.dia.2.mm,stem.1.length.mm,stem.1.wet.mass.g,stem.1.dry.mass.g,stem.2.dia.1.mm,stem.2.dia.2.mm,stem.2.length.mm,stem.2.wet.mass.g,stem.2.dry.mass.g,root.seg.dia.1.mm,root.seg.dia.2.mm,root.seg.length.mm,root.seg.wet.mass.g,root.seg.dry.mass.g,total.SLA.leaves.wet.mass.g,total.SLA.leaves.dry.mass.g,total.above.wet.mass.g,total.above.dry.mass.g,total.below.wet.mass.g,total.below.dry.mass.g,Scientific_Name,Life.form,Plant.Family,Native.Exotic,Life.History,NOTES,lat,lon,elev,block,Neighbor.Density,Shannon.index,Diversity,stem.volume.mm3,stem.dry.density.g.mm3,root.volume.mm3,root.dry.density.g.mm3,LDMC.dry.wet,SLA
KAGR_205_2021,KAGR_205,2021,275,KAGR,205,2,KAGR_205_2,0.529,0.1045,0.1,KAGR205L2,18.101,8/5/21,43,7,62,498,8,1,58,5,NA,43.6,97.5,58,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862,0.3746,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.815485,-111.510923,1084.278931,7,35,2.48490665,12,NA,NA,NA,NA,0.197542533,173.215311
KAGR_205_2021,KAGR_205,2021,274,KAGR,205,2,KAGR_205_2,0.529,0.1045,0.1,KAGR205L2,18.101,8/5/21,43,7,62,498,8,1,58,5,NA,43.6,97.5,58,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862,0.3746,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.815485,-111.510923,1084.278931,7,35,2.48490665,12,NA,NA,NA,NA,0.197542533,173.215311
KAGR_205_2021,KAGR_205,2021,272,KAGR,205,1,KAGR_205_1,0.402,0.0828,0.15,KAGR205L1,14.624,8/5/21,43,7,62,498,8,1,58,5,NA,43.6,97.5,58,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862,0.3746,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.815485,-111.510923,1084.278931,7,35,2.48490665,12,NA,NA,NA,NA,0.205970149,176.6183575
KAGR_205_2021,KAGR_205,2021,273,KAGR,205,1,KAGR_205_1,0.402,0.0828,0.15,KAGR205L1,14.624,8/5/21,43,7,62,498,8,1,58,5,NA,43.6,97.5,58,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862,0.3746,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.815485,-111.510923,1084.278931,7,35,2.48490665,12,NA,NA,NA,NA,0.205970149,176.6183575
SIDA_4A_2021,SIDA_4A,2021,400,SIDA,4A,1,SIDA_4A_1,0.02,0.0105,0.26,IMG129,1.151,9/3/21,35,0,0,430,1,1,36,4,NA,44,37,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.0223,NA,NA,NA,NA,Sida.abutifolia,Forb,Malvaceae,Exotic,Either,NA,31.81934402,-111.510865,1070.504517,9,48,2.48490665,12,NA,NA,NA,NA,0.525,109.6190476
SIDA_4A_2021,SIDA_4A,2021,401,SIDA,4A,2,SIDA_4A_2,0.024,0.0118,0.26,IMG130,1.299,9/3/21,35,0,0,430,1,1,36,4,NA,44,37,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.0223,NA,NA,NA,NA,Sida.abutifolia,Forb,Malvaceae,Exotic,Either,NA,31.81934402,-111.510865,1070.504517,9,48,2.48490665,12,NA,NA,NA,NA,0.491666667,110.0847458
CURLY_1A_2021,CURLY_1A,2021,111,CURLY,1A,1,CURLY_1A_1,0.045,0.021,0.16,IMG017,3.048,8/19/21,0,0,NA,615,67,6,402,6,NA,45,52,30.5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.021,NA,NA,NA,NA,Bouteloua.chondrosioides,Grass,Poaceae,Native,Perennial,NA,31.81553897,-111.510933,1079.869629,7,47,2.63905733,14,NA,NA,NA,NA,0.466666667,145.1428571
DICA_13B_2021,DICA_13B,2021,128,DICA,13B,2,DICA_13B_2,0.068,0.0206,0.18,IMG100,5.034,9/2/21,0,0,NA,623,154,3,462,6,0.0003975,46.5,22,12,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.0384,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81951099,-111.511509,1077.077393,5,27,2.48490665,12,NA,NA,NA,NA,0.302941176,244.368932
DICA_13B_2021,DICA_13B,2021,129,DICA,13B,1,DICA_13B_1,0.062,0.0178,0.2,IMG099,4.728,9/2/21,0,0,NA,623,154,3,462,6,0.0003975,46.5,22,12,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.0384,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81951099,-111.511509,1077.077393,5,27,2.48490665,12,NA,NA,NA,NA,0.287096774,265.6179775
MATA_1994A_2021,MATA_1994A,2021,334,MATA,1994A,1,MATA_1994A_1,0.007,0.0019,0.27,IMG091,0.238,8/31/21,76,11,24,475,7,1,94,5,NA,46.5,57,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,0.0058,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81812102,-111.512134,1058.409302,8,53,2.302585093,10,NA,NA,NA,NA,0.271428571,125.2631579
MATA_1994A_2021,MATA_1994A,2021,333,MATA,1994A,2,MATA_1994A_2,0.015,0.0039,0.26,IMG092,0.562,8/31/21,76,11,24,475,7,1,94,5,NA,46.5,57,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,0.0058,NA,NA,NA,NA,Machaeranthera.tanacetifolia,Forb,Asteraceae,Native,Either,NA,31.81812102,-111.512134,1058.409302,8,53,2.302585093,10,NA,NA,NA,NA,0.26,144.1025641
KAGR_210_2021,KAGR_210,2021,297,KAGR,210,2,KAGR_210_2,0.49,0.1178,0.14,KAGR210L2,20.683,8/5/21,120,2,46,482,2,1,124,5,NA,48,172,128,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384,0.3626,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81813602,-111.511948,1070.938232,8,35,2.302585093,10,NA,NA,NA,NA,0.240408163,175.5772496
KAGR_210_2021,KAGR_210,2021,298,KAGR,210,2,KAGR_210_2,0.49,0.1178,0.14,KAGR210L2,20.683,8/5/21,120,2,46,482,2,1,124,5,NA,48,172,128,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384,0.3626,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81813602,-111.511948,1070.938232,8,35,2.302585093,10,NA,NA,NA,NA,0.240408163,175.5772496
KAGR_210_2021,KAGR_210,2021,296,KAGR,210,1,KAGR_210_1,0.202,0.0635,0.11,KAGR210L1,11.255,8/5/21,120,2,46,482,2,1,124,5,NA,48,172,128,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384,0.3626,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81813602,-111.511948,1070.938232,8,35,2.302585093,10,NA,NA,NA,NA,0.314356436,177.2440945
KAGR_210_2021,KAGR_210,2021,295,KAGR,210,1,KAGR_210_1,0.202,0.0635,0.11,KAGR210L1,11.255,8/5/21,120,2,46,482,2,1,124,5,NA,48,172,128,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384,0.3626,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81813602,-111.511948,1070.938232,8,35,2.302585093,10,NA,NA,NA,NA,0.314356436,177.2440945
ERLE_5A_2021,ERLE_5A,2021,182,ERLE,5A,2,ERLE_5A_2,0.009,0.0022,0.08,IMG262,0.42,9/7/21,0,0,0,660,465,4,1860, 6/7,7.20E-05,50.5,61,32,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,0.0029,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,NA,NA,NA,NA,14,1.791759469,6,NA,NA,NA,NA,0.244444444,190.9090909
ERLE_5A_2021,ERLE_5A,2021,183,ERLE,5A,1,ERLE_5A_1,0.006,7.00E-04,0.09,IMG261,0.21,9/7/21,0,0,0,660,465,4,1860, 6/7,7.20E-05,50.5,61,32,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,0.0029,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,NA,NA,NA,NA,14,1.791759469,6,NA,NA,NA,NA,0.116666667,300
AMCO_11B_2021,AMCO_11B,2021,4,AMCO,11B,1,AMCO_11B_1,0.236,0.0867,0.21,IMG288,9.602,9/19/21,0,0,1,530,30,10,300, 5/6,0.0016,51,9.7,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479,0.1631,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81954502,-111.511319,1070.236206,5,33,2.63905733,14,NA,NA,NA,NA,0.367372881,110.7497116
AMCO_11B_2021,AMCO_11B,2021,3,AMCO,11B,2,AMCO_11B_2,0.243,0.0764,0.33,IMG287,9.341,9/19/21,0,0,1,530,30,10,300, 5/6,0.0016,51,9.7,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479,0.1631,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81954502,-111.511319,1070.236206,5,33,2.63905733,14,NA,NA,NA,NA,0.314403292,122.2643979
ERLE_11A_2021,ERLE_11A,2021,164,ERLE,11A,2,ERLE_11A_2,0.003,0.0043,0.08,IMG290,0.523,9/21/20201,0,0,NA,550,174,6,1044,6,NA,51,68,29,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0093,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81719298,-111.510326,1066.19812,2,40,1.609437912,5,NA,NA,NA,NA,1.433333333,121.627907
ERLE_11A_2021,ERLE_11A,2021,165,ERLE,11A,1,ERLE_11A_1,0.007,0.005,0.06,IMG289,0.642,9/21/20201,0,0,NA,550,174,6,1044,6,NA,51,68,29,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0093,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81719298,-111.510326,1066.19812,2,40,1.609437912,5,NA,NA,NA,NA,0.714285714,128.4
FAME_14B_2021,FAME_14B,2021,199,FAME,14B,2,FAME_14B_2,0.91,0.0162,0.156,IMG232,1.973,9/7/21,0,0,0,493,9,1,9, 6/7,NA,51,13,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,0.0299,NA,NA,NA,NA,Phemeranthus.aurantiacus,Forb,Montiaceae,Native,Perennial,NA,31.81831699,-111.511855,1071.978638,8,7,1.386294361,4,NA,NA,NA,NA,0.017802198,121.7901235
FAME_14B_2021,FAME_14B,2021,198,FAME,14B,1,FAME_14B_1,0.55,0.0137,0.125,IMG231,2.139,9/7/21,0,0,0,493,9,1,9, 6/7,NA,51,13,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,0.0299,NA,NA,NA,NA,Phemeranthus.aurantiacus,Forb,Montiaceae,Native,Perennial,NA,31.81831699,-111.511855,1071.978638,8,7,1.386294361,4,NA,NA,NA,NA,0.024909091,156.1313869
AMCO_13A_2021,AMCO_13A,2021,8,AMCO,13A,1,AMCO_13A_1,0.013,0.0087,0.19,IMG298,0.719,9/21/20201,0,0,0,580,39,28,1092,6,NA,52,20,19.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,0.016,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81720697,-111.510553,1064.588379,2,27,1.945910149,7,NA,NA,NA,NA,0.669230769,82.64367816
AMCO_13A_2021,AMCO_13A,2021,7,AMCO,13A,2,AMCO_13A_2,0.012,0.0073,0.2,IMG297,0.642,9/21/20201,0,0,0,580,39,28,1092,6,NA,52,20,19.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,0.016,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81720697,-111.510553,1064.588379,2,27,1.945910149,7,NA,NA,NA,NA,0.608333333,87.94520548
AMCO_6A_2021,AMCO_6A,2021,22,AMCO,6A,1,AMCO_6A_1,0.223,0.1072,0.34,IMG257,8.629,9/7/21,0,0,0,520,27,18,486, 3/4,NA,52.2,37,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,0.1455,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81862502,-111.510429,1067.606445,1,10,1.386294361,4,NA,NA,NA,NA,0.480717489,80.49440299
AMCO_6A_2021,AMCO_6A,2021,21,AMCO,6A,2,AMCO_6A_2,0.113,0.0383,0.36,IMG258,4,9/7/21,0,0,0,520,27,18,486, 3/4,NA,52.2,37,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,0.1455,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81862502,-111.510429,1067.606445,1,10,1.386294361,4,NA,NA,NA,NA,0.338938053,104.4386423
DICA_1956_2021,DICA_1956,2021,135,DICA,1956,1,DICA_1956_1,0.092,0.0299,0.27,IMG036,5.252,9/2/21,0,0,NA,775,86,4,344, 5/6,0.00042,52.5,38,28,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.0407,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81946598,-111.510902,1074.653564,9,89,2.197224577,9,NA,NA,NA,NA,0.325,175.6521739
DICA_1956_2021,DICA_1956,2021,134,DICA,1956,2,DICA_1956_2,0.033,0.0108,0.16,IMG035,6.207,9/2/21,0,0,NA,775,86,4,344, 5/6,0.00042,52.5,38,28,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.0407,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81946598,-111.510902,1074.653564,9,89,2.197224577,9,NA,NA,NA,NA,0.327272727,574.7222222
ERLE_12B_2021,ERLE_12B,2021,167,ERLE,12B,1,ERLE_12B_1,0.01,0.0056,0.03,IMG302,0.893,9/22/21,0,0,NA,585,826,13,10738,6,6.87E-05,52.5,65,51,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,0.0096,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81563503,-111.510208,1077.766602,4,28,2.63905733,14,NA,NA,NA,NA,0.56,159.4642857
ERLE_12B_2021,ERLE_12B,2021,166,ERLE,12B,2,ERLE_12B_2,0.011,0.004,0.05,IMG301,0.86,9/22/21,0,0,NA,585,826,13,10738,6,6.87E-05,52.5,65,51,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,0.0096,NA,NA,NA,NA,Eragrostis.lehmanniana,Grass,Poaceae,Exotic,Perennial,NA,31.81563503,-111.510208,1077.766602,4,28,2.63905733,14,NA,NA,NA,NA,0.363636364,215
AMCO_15B_2021,AMCO_15B,2021,11,AMCO,15B,2,AMCO_15B_2,0.069,0.0282,0.31,IMG312,3.025,9/22/21,0,0,0,565,33,15,495,3,NA,54.5,11,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098,0.0378,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81556697,-111.51019,1077.839966,4,24,1.945910149,7,NA,NA,NA,NA,0.408695652,107.2695035
AMCO_15B_2021,AMCO_15B,2021,12,AMCO,15B,1,AMCO_15B_1,0.029,0.0096,0.24,IMG311,1.23,9/22/21,0,0,0,565,33,15,495,3,NA,54.5,11,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098,0.0378,NA,NA,NA,NA,Ambrosia.confertiflora,Forb,Asteraceae,Native,Perennial,NA,31.81556697,-111.51019,1077.839966,4,24,1.945910149,7,NA,NA,NA,NA,0.331034483,128.125
HETERO_8B_2021,HETERO_8B,2021,254,HETERO,8B,1,HETERO_8B_1,0.098,0.0403,0.06,IMG309,8.474,9/22/21,0,0,0,0,0,0,0,2,NA,55,17.5,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221,0.0944,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81534602,-111.510256,1077.721191,4,32,2.043191871,8,NA,NA,NA,NA,0.41122449,210.2729529
HETERO_8B_2021,HETERO_8B,2021,255,HETERO,8B,2,HETERO_8B_2,0.123,0.0541,0.09,IMG310,11.665,9/22/21,0,0,0,0,0,0,0,2,NA,55,17.5,12,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221,0.0944,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81534602,-111.510256,1077.721191,4,32,2.043191871,8,NA,NA,NA,NA,0.439837398,215.6192237
HETERO_6B_2021,HETERO_6B,2021,249,HETERO,6B,2,HETERO_6B_2,0.074,0.0359,0.21,IMG268,6.106,9/19/21,0,0,0,640,14,4,56,6,0.000295455,56,43,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123,0.0644,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.819613,-111.511445,1074.272461,5,33,1.945910149,7,NA,NA,NA,NA,0.485135135,170.0835655
HETERO_6B_2021,HETERO_6B,2021,248,HETERO,6B,1,HETERO_6B_1,0.049,0.0285,0.18,IMG267,5.207,9/19/21,0,0,0,640,14,4,56,6,0.000295455,56,43,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123,0.0644,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.819613,-111.511445,1074.272461,5,33,1.945910149,7,NA,NA,NA,NA,0.581632653,182.7017544
HETERO_878_2021,HETERO_878,2021,250,HETERO,878,1,HETERO_878_1,0.043,0.0225,0.16,IMG319,4.066,9/23/21,0,0,0,630,11,7,77,6,0.0014125,56,33,22.5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119,0.0558,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81544904,-111.510758,1083.427124,7,65,2.63905733,14,NA,NA,NA,NA,0.523255814,180.7111111
HETERO_878_2021,HETERO_878,2021,251,HETERO,878,2,HETERO_878_2,0.076,0.0333,0.09,IMG320,6.196,9/23/21,0,0,0,630,11,7,77,6,0.0014125,56,33,22.5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119,0.0558,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81544904,-111.510758,1083.427124,7,65,2.63905733,14,NA,NA,NA,NA,0.438157895,186.0660661
KAGR_209_2021,KAGR_209,2021,292,KAGR,209,2,KAGR_209_2,0.214,0.0515,0.12,KAGR209L2,10.922,8/5/21,31,0,.,562,9,1,40,5,NA,56,59.4,38.1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.126,0.2464,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81791198,-111.512092,1058.578979,8,47,2.302585093,10,NA,NA,NA,NA,0.240654206,212.0776699
KAGR_209_2021,KAGR_209,2021,291,KAGR,209,2,KAGR_209_2,0.214,0.0515,0.12,KAGR209L2,10.922,8/5/21,31,0,.,562,9,1,40,5,NA,56,59.4,38.1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.126,0.2464,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81791198,-111.512092,1058.578979,8,47,2.302585093,10,NA,NA,NA,NA,0.240654206,212.0776699
KAGR_209_2021,KAGR_209,2021,293,KAGR,209,1,KAGR_209_1,0.349,0.0717,0.12,KAGR209L1,17.219,8/5/21,31,0,.,562,9,1,40,5,NA,56,59.4,38.1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.126,0.2464,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81791198,-111.512092,1058.578979,8,47,2.302585093,10,NA,NA,NA,NA,0.205444126,240.153417
KAGR_209_2021,KAGR_209,2021,294,KAGR,209,1,KAGR_209_1,0.349,0.0717,0.12,KAGR209L1,17.219,8/5/21,31,0,.,562,9,1,40,5,NA,56,59.4,38.1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.126,0.2464,NA,NA,NA,NA,Kallstroemia.grandiflora,Forb,Zygophyllaceae,Native,Annual,NA,31.81791198,-111.512092,1058.578979,8,47,2.302585093,10,NA,NA,NA,NA,0.205444126,240.153417
DICA_8_2021,DICA_8,2021,149,DICA,8,1,DICA_8_1,0.053,0.0189,0.11,,NA,8/19/21,0,0,NA,817,191,29,5539,6,0.000776,56.5,96.5,54,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,0.0409,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,NA,NA,NA,NA,85,2.079441542,8,NA,NA,NA,NA,0.356603774,NA
DICA_8_2021,DICA_8,2021,148,DICA,8,2,DICA_8_2,0.08,0.022,0.17,,NA,8/19/21,0,0,NA,817,191,29,5539,6,0.000776,56.5,96.5,54,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,0.0409,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,NA,NA,NA,NA,85,2.079441542,8,NA,NA,NA,NA,0.275,NA
DICA_34_2021,DICA_34,2021,140,DICA,34,2,DICA_34_2,0.088,0.0278,0.22,IMG035,6.207,8/20/21,0,0,NA,970,71,17,1207,6,0.000578571,57,61,40.5,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,0.0502,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81543403,-111.510009,1082.085571,4,74,2.341994252,8,NA,NA,NA,NA,0.315909091,223.2733813
DICA_34_2021,DICA_34,2021,141,DICA,34,1,DICA_34_1,0.075,0.0224,0.22,IMG036,5.252,8/20/21,0,0,NA,970,71,17,1207,6,0.000578571,57,61,40.5,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,0.0502,NA,NA,NA,NA,Digitaria.californica,Grass,Poaceae,Native,Perennial,NA,31.81543403,-111.510009,1082.085571,4,74,2.341994252,8,NA,NA,NA,NA,0.298666667,234.4642857
HETERO_4B_2021,HETERO_4B,2021,242,HETERO,4B,1,HETERO_4B_1,0.069,0.0423,0.25,IMG269,7.013,9/19/21,0,0,0,620,17,3,51,6,0.002166667,57,43,37.5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,0.0775,NA,NA,NA,NA,Heteropogon.contortus,Grass,Poaceae,Native,Perennial,NA,31.81951099,-111.511296,1070.925903,5,32,2.302585093,10,NA,NA,NA,NA,0.613043478,165.7919622
